condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,0.004393719136714935,0.004062861204147339,0.001476501114666462,0.028909314423799515,0.00023333955323323607,0.0014308977406471968,0.005937054753303528,0.0093822181224823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5796908140182495,0.02679106779396534,0.9327138066291809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00040294034988619387,0.0038562079425901175,0.03267214447259903,0.010316286236047745,0.004236899316310883,0.00116549723315984,0.02062949724495411,0.0038016580510884523,0.002838406478986144,0.027954574674367905,0.001272046472877264,0.0028195769991725683,0.01305580884218216,0.011720472015440464,0.002576422644779086,0.002345150802284479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9838371872901917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005022760480642319,0.00878115464001894,0.218812957406044,0.008659965358674526,0.007280008867383003,0.0006449751672334969,0.0012138914316892624,0.005080849397927523,0.003288695588707924,0.010657824575901031,0.05227241665124893,0.03959356248378754,0.18984676897525787,0.035574037581682205,0.026136105880141258,0.024726495146751404,0.02504551038146019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0011891134781762958,0.00657324492931366,0.0040697744116187096,0.013914771378040314,0.00584759283810854,0.000503471412230283,0.004426017869263887,0.008989510126411915,0.0011816160986199975,0.0026107882149517536,0.011550884693861008,0.5819581747055054,0.526698112487793,0.035904958844184875,0.015502206981182098,0.002571508986875415,0.002238036133348942,0.0027385028079152107,0.008237835019826889,0.003649340244010091,0.01214117556810379,0.0030091300141066313,0.007083564531058073,0.009607138112187386,0.010932166129350662,0.009498418308794498,0.021734388545155525,0.010147558525204659,0.001698285574093461,0.0015480680158361793,0.01785743422806263,0.005718888249248266,0.006901098415255547,0.002218416426330805,0.0017631170339882374,0.008125131949782372
1,0.17191357910633087,0.0005642739124596119,0.06108587980270386,0.032151587307453156,0.24742750823497772,0.050084177404642105,0.004731958732008934,0.005228010471910238,0.0007752255769446492,0.0011052091140300035,0.017130892723798752,0.00031039235182106495,0.00803446490317583,0.0009072354296222329,0.0004538523207884282,0.06769358366727829,0.10623574256896973,0.022055815905332565,0.032547205686569214,0.00427499832585454,0.03743065521121025,0.0077035087160766125,0.0014644238399341702,0.0030087365303188562,0.008132078684866428,0.037274397909641266,0.02090340293943882,0.035117361694574356,0.007728214375674725,0.0021380637772381306,0.002311825519427657,0.0030810926109552383,0.04835215210914612,0.040849462151527405,0.5536582469940186,0.014058087952435017
1,0.12918737530708313,0.19874101877212524,0.018175574019551277,0.9239000678062439,0.004543486051261425,0.0008728551911190152,0.003006603568792343,0.0047771986573934555,0.007780606392771006,0.0010272195795550942,0.0038679062854498625,0.0049217259511351585,0.004971200134605169,0.014993070624768734,0.0028230880852788687,0.001532158930785954,0.0173714067786932,0.0028420649468898773,0.5061227083206177,0.0015344629064202309,0.0029780494514852762,0.0408436618745327,0.002387938555330038,0.012383014895021915,0.004269878380000591,0.8853552341461182,0.0002461795520503074,0.0031846703495830297,0.006844688206911087,0.06652306765317917,0.0009981851326301694,0.011656504124403,0.003942110110074282,0.00758402468636632,0.004478845279663801,0.0023512053303420544
1,0.03035907633602619,0.011832128278911114,0.020233377814292908,0.008221100084483624,0.007792121730744839,0.004471879452466965,0.003956720698624849,0.0028875030111521482,0.008804290555417538,0.02397564984858036,0.008540283888578415,0.019534995779395103,0.14168620109558105,0.002315848832949996,0.008114451542496681,0.007387734949588776,0.06941913813352585,0.005587523803114891,0.010861621238291264,0.020455842837691307,0.0036094067618250847,0.0028298385441303253,0.010199835523962975,0.1574227511882782,0.0017615349497646093,0.01255508977919817,0.01852397620677948,0.000987292267382145,0.004062369000166655,0.014519250951707363,0.002179441275075078,0.001446044771000743,0.03953593596816063,0.006228799931704998,0.0022458182647824287,0.00458020344376564
1,0.015595993027091026,0.35184186697006226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1916920691728592,0.7077525854110718,0.8183210492134094,0.07986286282539368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007194339297711849,0.03472822532057762,0.037980739027261734,0.0031960115302354097,0.35051482915878296,0.6000856161117554,0.00614824378862977,0.009400379844009876,0.9637153148651123,0.07168114930391312,0.01881502754986286,0.02156073786318302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.38776203989982605,0.6809472441673279,0.027745496481657028,0.0382937528192997,0.004920217674225569,0.9774869084358215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.24341899156570435,0.8257587552070618,0.12466812878847122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.4837662875652313,0.05137316882610321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.019569462165236473,0.003950212616473436,0.008060477674007416,0.19330663979053497,0.005789895076304674,0.06429263949394226,0.004926464054733515,0.17532876133918762,0.016809429973363876,0.0028214615304023027,0.004434746224433184,0.17167212069034576,0.974175214767456,0.004408917855471373,0.010369076393544674,0.029542045667767525,0.023672856390476227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004220134112983942,0.06891830265522003,0.0070688300766050816,0.0023375265300273895,0.00514166709035635,0.007317536044865847,0.001206505810841918,0.0029922269750386477,0.08208885788917542,0.01360505260527134,0.007898767478764057,0.01905602402985096,0.060610685497522354,0.006062062457203865,0.010997486300766468,0.011931847780942917,0.003487143898382783,0.005283992271870375,0.006310237105935812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004585964139550924,0.24514727294445038,0.038175903260707855,0.6611964702606201,0.01629909873008728,0.7700271606445312,0.002440141513943672,0.00607447000220418,0.952415943145752,0.001946439384482801,0.965610921382904,0.045072007924318314,0.0003859315183945,0.9417918920516968,0.010668876580893993,0.8396032452583313,0.9688239693641663,0.3450046181678772,0.9695345759391785,0.05949295684695244,0.0009816029341891408,0.12549741566181183,0.8502640128135681,0.2811044752597809,0.8174322247505188,0.015620199963450432,0.9931522607803345,0.021940957754850388,0.0032168191391974688,0.02756214700639248,0.006434586364775896,0.0014542407589033246,0.08339157700538635,0.0,0.0,0.0
0,0.9339599609375,0.9701989889144897,0.10115835815668106,0.520145058631897,0.008299137465655804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.00841907411813736,0.012148761190474033,0.006456240080296993,0.031608518213033676,0.04958276450634003,0.00858237687498331,0.05541340634226799,0.41364818811416626,0.018627239391207695,0.007482602726668119,0.018530890345573425,0.006905286107212305,0.0007220006082206964,0.0019833804108202457,0.027084726840257645,0.5479552149772644,0.004870906006544828,0.008343365043401718,0.007347266189754009,0.02702280692756176,0.0064841401763260365,0.02136262133717537,0.06967423856258392,0.0018243063241243362,0.0192278865724802,0.341026246547699,0.05703263357281685,0.05682700127363205,0.005928325932472944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008710630936548114,0.5250133872032166,0.0021241363137960434,0.0011345099192112684,0.0077395872212946415,0.013450756669044495,0.040419526398181915,0.012956219725310802,0.011221394874155521,0.09219633787870407,0.005064799450337887,0.0015544831985607743,0.0009615701856091619,0.0003373902873136103,0.029564907774329185,0.002613670425489545,0.005239549558609724,0.020217400044202805,0.13427729904651642,0.007893851026892662,0.0006045197951607406,0.005687128286808729,0.002277853898704052,0.0033012956846505404,0.0021112121175974607,0.006962380837649107,0.055366549640893936,0.02017918974161148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009349369443953037,0.003149935742840171,0.8423013687133789,0.007249964866787195,0.0028348444029688835,0.001552410190925002,0.0009050808730535209,0.008597467094659805,0.016606535762548447,0.003075679764151573,0.01283272821456194,0.014029037207365036,0.0010345116024836898,0.0017730521503835917,0.0075205364264547825,0.042510904371738434,0.003848264692351222,0.0014382312074303627,0.005269665736705065,0.010831417515873909,0.05199986323714256,0.0022964845411479473,0.002755103399977088,0.00310493353754282,0.0017493105260655284,0.0020518037490546703,0.00017791368009056896,0.002486638491973281,0.0035718954168260098,0.034252431243658066,0.0007822974002920091,0.019978933036327362,0.003572034416720271,0.0024053771048784256,0.013133823871612549,0.038277074694633484
1,0.0005602166056632996,0.03554331883788109,0.008481874130666256,0.018215201795101166,0.048918597400188446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5900840759277344,0.9852504730224609,0.00765356607735157,0.1547451615333557,0.07382884621620178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5951725840568542,0.008079719729721546,0.9447739124298096,0.0009076188434846699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008400711230933666,0.18753056228160858,0.023488394916057587,0.7993203997612,0.7132694721221924,0.006081296596676111,0.004130061250180006,0.00237043434754014,0.028112005442380905,0.006063166074454784,0.033443253487348557,0.051564425230026245,0.00716380262747407,0.0015654669841751456,0.017005879431962967,0.00036391656612977386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8980642557144165,0.7875058054924011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.013795241713523865,0.0010810105595737696,0.005868024658411741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00038752990076318383,0.0008247783989645541,0.000646685715764761,0.026840120553970337,0.013721693307161331,0.08294529467821121,0.008083006367087364,0.05110388249158859,0.11019357293844223,0.0036738107446581125,0.0004634415381588042,0.0006788484170101583,0.01902889646589756,0.03507920354604721,0.003531720256432891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.13879171013832092,0.050911493599414825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.005381715949624777,0.015075799077749252,0.0006301963003352284,0.002274485072121024,0.002549358643591404,0.003853335278108716,0.016657719388604164,0.00556765915825963,0.0006717094802297652,0.003549917135387659,0.14899303019046783,0.0016168885631486773,0.012819561176002026,0.040612995624542236,0.03177575394511223,0.0018110935343429446,0.007705262396484613,0.014094683341681957,0.013442336581647396,0.0026573375798761845,0.003761752275750041,0.005449580028653145,0.05288850516080856,0.0025586646515876055,0.0004824235220439732,0.043212126940488815,0.0037662151735275984,0.003206022782251239,0.026688428595662117,0.0032098835799843073,0.0038354757707566023,0.0013374743284657598,0.001952845137566328,0.027377789840102196,0.007460926193743944,0.00418836111202836
0,0.010522713884711266,0.020830105990171432,0.003360491944476962,0.020961137488484383,0.38764265179634094,0.0004843444039579481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3223358690738678,0.0968790203332901,0.9710595011711121,0.0018102817703038454,0.3924044966697693,0.4110567569732666,0.8208367824554443,0.0349305160343647,0.026311222463846207,0.013555580750107765,0.00852491520345211,0.004162643104791641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.009407233446836472,0.0014517438830807805,0.9694180488586426,0.008567722514271736,0.06611844897270203,0.004570986144244671,0.06454221159219742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.00441016536206007,0.003041236661374569,0.0008781369542703032,0.12410784512758255,0.0029632416553795338,0.0018557425355538726,0.0018245130777359009,0.030881626531481743,0.004081842489540577,0.00813781563192606,0.0008914388017728925,0.052515920251607895,0.9920833110809326,0.11396072804927826,0.006108214613050222,0.0012881247093901038,0.004541394766420126,0.0008316189050674438,0.07866188883781433,0.1875550001859665,0.37848150730133057,0.03717295825481415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.05990777537226677,0.004179283976554871,0.7978951334953308,0.0022958486806601286,0.9715274572372437,0.010027354583144188,0.9717515110969543,0.0013340120203793049,0.9318475127220154,0.9348743557929993,0.9447116851806641,0.30257976055145264,0.007232606410980225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002828306518495083,0.05831112712621689,0.05784285068511963,0.009501711465418339,0.00572535814717412,0.0007738294661976397,0.0015008057234808803,0.002900525229051709,0.0110517218708992,0.0737624242901802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0243541207164526,0.004690768197178841,0.8037991523742676,0.02828342653810978,0.9625838398933411,0.005320208612829447,0.10105234384536743,0.0065637798979878426,0.05679820105433464,0.6937705874443054,0.9302782416343689,0.3906618356704712,0.171918123960495,0.644282341003418,0.7950297594070435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00997895747423172,0.0034330443013459444,0.003973345272243023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007399826310575008,0.0110219307243824,0.013240914791822433,0.00029314443236216903,0.006490323226898909,0.0044614109210669994,0.08830222487449646,0.0025739192496985197,0.015446887351572514,0.0028280778788030148,0.007544316817075014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9461517333984375,0.6177594661712646,0.9867600202560425,0.9029770493507385,0.4833812117576599,0.7474692463874817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.011050784029066563,0.002916579134762287,0.025796959176659584,0.4791666567325592,0.0010201499098911881,0.012798108160495758,0.0035305190831422806,0.005488689057528973,0.0010529777500778437,0.004381563048809767,0.0012231452856212854,0.05186175927519798,0.02164752036333084,0.27432429790496826,0.007180963642895222,0.0030546756461262703,0.005843951366841793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9916143417358398,0.12236487865447998,0.9392344355583191,0.9521080255508423,0.9564282298088074,0.004889886360615492,0.1033756285905838,0.08285355567932129,0.6326952576637268,0.04867957532405853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.016496606171131134,0.6277158856391907,0.003931649960577488,0.012932057492434978,0.009179319255053997,0.9396613836288452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.03275037556886673,0.9813313484191895,0.385541170835495,0.16312819719314575,0.1057395413517952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.04412335157394409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003530851099640131,0.005128724034875631,0.0009761531255207956,0.006129609886556864,0.0008772175060585141,0.004926436115056276,0.07135917246341705,0.01226031593978405,0.030958740040659904,0.00030820787651464343,0.10972709953784943,0.0032866124529391527,0.007389906793832779,0.020811811089515686,0.01119356881827116,0.012568025849759579,0.0017886677524074912,0.0015677864430472255,0.0007243347936309874,0.023062605410814285,0.004485419951379299,0.006259699817746878,0.016386447474360466,0.00245996518060565,0.12005362659692764,0.002989006694406271,0.007231585681438446,0.04101872816681862,0.0032341089099645615,0.004411506000906229,0.005678826943039894,0.0007926727994345129,0.02143750712275505,0.027706600725650787,0.3556620478630066,0.00042873635538853705
1,0.03171684592962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0012117658043280244,0.989691436290741,0.0058547575026750565,0.018849989399313927,0.4990697503089905,0.0053039598278701305,0.0038728145882487297,0.6123239398002625,0.0013976548798382282,0.030768949538469315,0.005414863117039204,0.0020165981259196997,0.056235674768686295,0.004734204616397619,0.0008185129263438284,0.14823199808597565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0012456083204597235,0.0018877300899475813,0.9727181196212769,0.004932550247758627,0.9870229363441467,0.0182510819286108,0.004465050995349884,0.2594442665576935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0006517684087157249,0.007934014312922955,0.002714267699047923,0.005012138746678829,0.008453880436718464,0.08632417023181915,0.4639342725276947,0.001598699134774506,0.007325330283492804,0.038966622203588486,0.003471368458122015,0.07925036549568176,0.0031139825005084276,0.0352250374853611,0.012716288678348064,0.0022309483028948307,0.011839657090604305,0.21487601101398468,0.002762566553428769,0.020829230546951294,0.0010186387225985527,0.0033551971428096294,0.014892030507326126,0.003415074199438095,0.0025554930325597525,0.0003086145152337849,0.002922946587204933,0.02253965102136135,0.08595526218414307,0.0015301665989682078,0.012298683635890484,0.012097524479031563,0.025777755305171013,0.0019148671999573708,0.24230273067951202,0.020981496199965477
0,0.8285354375839233,0.25226733088493347,0.9735805988311768,0.11644333600997925,0.9770677089691162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3819233179092407,0.5611022710800171,0.06050046160817146,0.5288496017456055,0.46227532625198364,0.019957341253757477,0.21952883899211884,0.19393290579319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.29083356261253357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0077064186334609985,0.019815383478999138,0.04215463250875473,0.0043171364814043045,0.008915301412343979,0.020333046093583107,0.002284606685861945,0.12009473890066147,0.0063238199800252914,0.0008806863334029913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.14536702632904053,0.7184382081031799,0.3093292713165283,0.034261275082826614,0.034402213990688324,0.037592217326164246,0.006419365294277668,0.8675844669342041,0.21344268321990967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.171197772026062,0.0016693327343091369,0.0012807095190510154,0.00707414373755455,0.0013307463377714157,0.0021938246209174395,0.000506657175719738,0.01593768037855625,0.0016428242670372128,0.00325724552385509,0.06012718379497528,0.002716946182772517,0.0009163866634480655,0.9793486595153809,0.000449650309747085,0.0029719718731939793,0.006810466293245554,0.002922798041254282,0.0029876925982534885,0.42447906732559204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001352381194010377,0.026442717760801315,0.0038878507912158966,0.020157864317297935,0.04127783700823784,0.23876410722732544,0.05245008319616318,0.022892149165272713,0.0049005248583853245,0.6052030324935913,0.007429846562445164,0.0032261761371046305,0.030538078397512436,0.4739759862422943,0.004969049710780382,0.048453960567712784,0.011937160976231098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0012165403459221125,0.29062920808792114,0.040930792689323425,0.06314878910779953,0.035562947392463684,0.0035387552343308926,0.0030148534569889307,0.0693650171160698,0.4683336019515991,0.02399502880871296,0.0020635740365833044,0.00649322010576725,0.020852014422416687,0.9291888475418091,0.009255390614271164,0.09942027181386948,0.28971177339553833,0.00269122002646327,0.13599570095539093,0.009945837780833244,0.8888133764266968,0.09482285380363464,0.0012360893888399005,0.06238812208175659,0.0075748818926513195,0.014393641613423824,0.006672290153801441,0.012863820418715477,0.6929897665977478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9872461557388306,0.03398853540420532,0.9239823222160339,0.004152288660407066,0.07633629441261292,0.014170048758387566,0.003927893005311489,0.661759614944458,0.010978443548083305,0.08113088458776474,0.44339150190353394,0.3517245054244995,0.06584104895591736,0.016488011926412582,0.03590411692857742,0.06403275579214096,0.4965807795524597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002665555803105235,0.00219554640352726,0.007569353561848402,0.006185352336615324,0.0026190695352852345,0.03730008751153946,0.44083163142204285,0.030271470546722412,0.014164227060973644,0.007075025234371424,0.0009021724108606577,0.01372875552624464,0.010534304194152355,0.004950028844177723,0.005629242863506079,0.6435011029243469,0.011406696401536465,0.01470174826681614,0.027551967650651932,0.010462242178618908,0.029448604211211205,0.20701327919960022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.025704488158226013,0.010308689437806606,0.002609360497444868,0.06842056661844254,0.024469606578350067,0.02170044556260109,0.017363399267196655,0.04259568825364113,0.026146190240979195,0.007794913370162249,0.011345517821609974,0.006119477096945047,0.013418246060609818,0.9595175385475159,0.24344973266124725,0.021977368742227554,0.02788328193128109,0.0003853708622045815,0.0037116322200745344,0.010533373802900314,0.23746658861637115,0.004018548410385847,0.006209040526300669,0.130253866314888,0.7036947011947632,0.5730465054512024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9931545257568359,0.989060640335083,0.02663291245698929,0.053599849343299866,0.8017342686653137,0.9281549453735352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
